02296208,downloaded,companies_house_pdfs/NEWINC/02296208_1988-09-14_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1988-09-14,108,,,none,
02309828,downloaded,companies_house_pdfs/NEWINC/02309828_1988-10-27_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1988-10-27,109,,,none,
02695874,downloaded,companies_house_pdfs/NEWINC/02695874_1992-03-11_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1992-03-11,110,,,none,
02770815,downloaded,companies_house_pdfs/NEWINC/02770815_1992-12-04_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1992-12-04,111,,,none,
02866871,downloaded,companies_house_pdfs/NEWINC/02866871_1993-10-28_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1993-10-28,112,,,none,
02936281,downloaded,companies_house_pdfs/NEWINC/02936281_1994-06-07_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1994-06-07,113,,,none,
02989598,downloaded,companies_house_pdfs/NEWINC/02989598_1994-11-08_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1994-11-08,114,,,none,
03035678,downloaded,companies_house_pdfs/NEWINC/03035678_1995-03-21_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1995-03-21,115,,,none,
03050507,downloaded,companies_house_pdfs/NEWINC/03050507_1995-04-27_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1995-04-27,116,,,none,
03092456,downloaded,companies_house_pdfs/NEWINC/03092456_1995-08-17_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1995-08-17,117,,,none,
03098220,downloaded,companies_house_pdfs/NEWINC/03098220_1995-09-04_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1995-09-04,118,,,none,
03107220,downloaded,companies_house_pdfs/NEWINC/03107220_1995-09-27_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1995-09-27,119,,,none,
03118541,downloaded,companies_house_pdfs/NEWINC/03118541_1995-10-26_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1995-10-26,120,,,none,
03131986,downloaded,companies_house_pdfs/NEWINC/03131986_1995-11-29_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1995-11-29,121,,,none,
03144094,downloaded,companies_house_pdfs/NEWINC/03144094_1996-01-08_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-01-08,122,,,none,
03160444,downloaded,companies_house_pdfs/NEWINC/03160444_1996-02-15_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-02-15,123,,,none,
03172323,downloaded,companies_house_pdfs/NEWINC/03172323_1996-03-13_NEWINC.pdf,companies_house_pdfs/NEWINC,NEWINC,1996-03-13,124,,,none,
